"long","lat","group","order","region","subregion"
112.1924,27.6526,202,42825,"娄底",NA
112.2363,27.691,202,42826,"娄底",NA
112.2473,27.7075,202,42827,"娄底",NA
112.2693,27.702,202,42828,"娄底",NA
112.2913,27.7075,202,42829,"娄底",NA
112.3132,27.6855,202,42830,"娄底",NA
112.3242,27.6801,202,42831,"娄底",NA
112.3242,27.6746,202,42832,"娄底",NA
112.3132,27.6636,202,42833,"娄底",NA
112.3132,27.6471,202,42834,"娄底",NA
112.2913,27.6526,202,42835,"娄底",NA
112.2803,27.6361,202,42836,"娄底",NA
112.2913,27.6196,202,42837,"娄底",NA
112.3242,27.6086,202,42838,"娄底",NA
112.3352,27.5867,202,42839,"娄底",NA
112.3352,27.5702,202,42840,"娄底",NA
112.3022,27.5317,202,42841,"娄底",NA
112.3022,27.5043,202,42842,"娄底",NA
112.3132,27.4933,202,42843,"娄底",NA
112.3242,27.4878,202,42844,"娄底",NA
112.3462,27.4933,202,42845,"娄底",NA
112.3682,27.4823,202,42846,"娄底",NA
112.3901,27.4933,202,42847,"娄底",NA
112.4121,27.5262,202,42848,"娄底",NA
112.4341,27.5262,202,42849,"娄底",NA
112.4341,27.5153,202,42850,"娄底",NA
112.4341,27.4988,202,42851,"娄底",NA
112.4561,27.4878,202,42852,"娄底",NA
112.467,27.4658,202,42853,"娄底",NA
112.467,27.4548,202,42854,"娄底",NA
112.5,27.4493,202,42855,"娄底",NA
112.522,27.4274,202,42856,"娄底",NA
112.522,27.4219,202,42857,"娄底",NA
112.511,27.4164,202,42858,"娄底",NA
112.511,27.4054,202,42859,"娄底",NA
112.489,27.3999,202,42860,"娄底",NA
112.5,27.3779,202,42861,"娄底",NA
112.489,27.3615,202,42862,"娄底",NA
112.467,27.3724,202,42863,"娄底",NA
112.4561,27.345,202,42864,"娄底",NA
112.4341,27.345,202,42865,"娄底",NA
112.4341,27.356,202,42866,"娄底",NA
112.4121,27.3615,202,42867,"娄底",NA
112.3682,27.356,202,42868,"娄底",NA
112.3682,27.3669,202,42869,"娄底",NA
112.3352,27.3724,202,42870,"娄底",NA
112.2913,27.356,202,42871,"娄底",NA
112.2803,27.3395,202,42872,"娄底",NA
112.2913,27.3285,202,42873,"娄底",NA
112.2803,27.3175,202,42874,"娄底",NA
112.2583,27.312,202,42875,"娄底",NA
112.2253,27.2626,202,42876,"娄底",NA
112.2144,27.2681,202,42877,"娄底",NA
112.1924,27.312,202,42878,"娄底",NA
112.1594,27.323,202,42879,"娄底",NA
112.1484,27.3065,202,42880,"娄底",NA
112.1594,27.2791,202,42881,"娄底",NA
112.1484,27.2626,202,42882,"娄底",NA
112.1484,27.2516,202,42883,"娄底",NA
112.1594,27.2461,202,42884,"娄底",NA
112.1375,27.2351,202,42885,"娄底",NA
112.1265,27.2186,202,42886,"娄底",NA
112.1155,27.2241,202,42887,"娄底",NA
112.1045,27.2131,202,42888,"娄底",NA
112.0935,27.2076,202,42889,"娄底",NA
112.0715,27.2076,202,42890,"娄底",NA
112.0605,27.2296,202,42891,"娄底",NA
112.0715,27.2461,202,42892,"娄底",NA
112.0605,27.2845,202,42893,"娄底",NA
112.0276,27.2955,202,42894,"娄底",NA
112.0166,27.3175,202,42895,"娄底",NA
111.9946,27.3175,202,42896,"娄底",NA
111.9836,27.3285,202,42897,"娄底",NA
111.9836,27.345,202,42898,"娄底",NA
111.9727,27.345,202,42899,"娄底",NA
111.9727,27.3615,202,42900,"娄底",NA
111.9397,27.3669,202,42901,"娄底",NA
111.9397,27.3834,202,42902,"娄底",NA
111.9067,27.3944,202,42903,"娄底",NA
111.9067,27.4054,202,42904,"娄底",NA
111.8848,27.4438,202,42905,"娄底",NA
111.8628,27.4603,202,42906,"娄底",NA
111.8188,27.4493,202,42907,"娄底",NA
111.8079,27.4658,202,42908,"娄底",NA
111.8188,27.4823,202,42909,"娄底",NA
111.7969,27.4658,202,42910,"娄底",NA
111.7859,27.4933,202,42911,"娄底",NA
111.7529,27.4933,202,42912,"娄底",NA
111.731,27.5153,202,42913,"娄底",NA
111.72,27.5153,202,42914,"娄底",NA
111.687,27.5317,202,42915,"娄底",NA
111.687,27.5427,202,42916,"娄底",NA
111.6541,27.5153,202,42917,"娄底",NA
111.6431,27.5208,202,42918,"娄底",NA
111.6431,27.5372,202,42919,"娄底",NA
111.6541,27.5372,202,42920,"娄底",NA
111.6431,27.5537,202,42921,"娄底",NA
111.6321,27.5592,202,42922,"娄底",NA
111.6431,27.5647,202,42923,"娄底",NA
111.6431,27.5757,202,42924,"娄底",NA
111.6321,27.5702,202,42925,"娄底",NA
111.6321,27.5812,202,42926,"娄底",NA
111.6101,27.5812,202,42927,"娄底",NA
111.6211,27.5702,202,42928,"娄底",NA
111.6101,27.5647,202,42929,"娄底",NA
111.5991,27.5812,202,42930,"娄底",NA
111.5881,27.6086,202,42931,"娄底",NA
111.5662,27.6086,202,42932,"娄底",NA
111.5662,27.6306,202,42933,"娄底",NA
111.5442,27.6086,202,42934,"娄底",NA
111.4783,27.5812,202,42935,"娄底",NA
111.4453,27.5922,202,42936,"娄底",NA
111.3684,27.5262,202,42937,"娄底",NA
111.3574,27.5262,202,42938,"娄底",NA
111.3025,27.5647,202,42939,"娄底",NA
111.2366,27.5208,202,42940,"娄底",NA
111.2256,27.5262,202,42941,"娄底",NA
111.2256,27.5537,202,42942,"娄底",NA
111.1926,27.5482,202,42943,"娄底",NA
111.1487,27.5757,202,42944,"娄底",NA
111.1157,27.5757,202,42945,"娄底",NA
111.1157,27.5867,202,42946,"娄底",NA
111.1047,27.5922,202,42947,"娄底",NA
111.0828,27.5867,202,42948,"娄底",NA
111.0718,27.6086,202,42949,"娄底",NA
111.0608,27.6361,202,42950,"娄底",NA
111.0388,27.6306,202,42951,"娄底",NA
111.0278,27.6361,202,42952,"娄底",NA
111.0168,27.6251,202,42953,"娄底",NA
110.9949,27.6251,202,42954,"娄底",NA
110.9949,27.6581,202,42955,"娄底",NA
110.9839,27.6636,202,42956,"娄底",NA
110.9509,27.6526,202,42957,"娄底",NA
110.907,27.6581,202,42958,"娄底",NA
110.885,27.6526,202,42959,"娄底",NA
110.874,27.6581,202,42960,"娄底",NA
110.874,27.6746,202,42961,"娄底",NA
110.874,27.6801,202,42962,"娄底",NA
110.8411,27.6855,202,42963,"娄底",NA
110.8301,27.724,202,42964,"娄底",NA
110.8191,27.757,202,42965,"娄底",NA
110.7971,27.7625,202,42966,"娄底",NA
110.7861,27.7844,202,42967,"娄底",NA
110.7751,27.7954,202,42968,"娄底",NA
110.7751,27.8174,202,42969,"娄底",NA
110.7971,27.8613,202,42970,"娄底",NA
110.874,27.8448,202,42971,"娄底",NA
110.896,27.8503,202,42972,"娄底",NA
110.9399,27.8778,202,42973,"娄底",NA
110.929,27.8778,202,42974,"娄底",NA
110.9399,27.8943,202,42975,"娄底",NA
110.9839,27.9163,202,42976,"娄底",NA
110.9729,27.9437,202,42977,"娄底",NA
110.9949,27.9877,202,42978,"娄底",NA
110.9729,28.0042,202,42979,"娄底",NA
110.9729,28.0261,202,42980,"娄底",NA
111.0168,28.0261,202,42981,"娄底",NA
111.9946,27.9053,203,42983,"湘潭",NA
112.0605,27.9218,203,42984,"湘潭",NA
112.0825,27.9053,203,42985,"湘潭",NA
112.0935,27.8943,203,42986,"湘潭",NA
112.1155,27.8998,203,42987,"湘潭",NA
112.1265,27.9163,203,42988,"湘潭",NA
112.1484,27.9108,203,42989,"湘潭",NA
112.1594,27.9163,203,42990,"湘潭",NA
112.1594,27.9272,203,42991,"湘潭",NA
112.1814,27.9437,203,42992,"湘潭",NA
112.1924,27.9712,203,42993,"湘潭",NA
112.2144,27.9547,203,42994,"湘潭",NA
112.2253,27.9712,203,42995,"湘潭",NA
112.2583,27.9602,203,42996,"湘潭",NA
112.2913,27.9712,203,42997,"湘潭",NA
112.3132,27.9602,203,42998,"湘潭",NA
112.3242,27.9657,203,42999,"湘潭",NA
112.3462,27.9602,203,43000,"湘潭",NA
112.3682,27.9657,203,43001,"湘潭",NA
112.4011,27.9657,203,43002,"湘潭",NA
112.4121,27.9712,203,43003,"湘潭",NA
112.4121,27.9877,203,43004,"湘潭",NA
112.4011,27.9987,203,43005,"湘潭",NA
112.4121,28.0151,203,43006,"湘潭",NA
112.4121,28.0371,203,43007,"湘潭",NA
112.4341,28.0536,203,43008,"湘潭",NA
112.4561,28.0536,203,43009,"湘潭",NA
112.478,28.0591,203,43010,"湘潭",NA
112.489,28.0426,203,43011,"湘潭",NA
112.511,28.0206,203,43012,"湘潭",NA
112.511,28.0096,203,43013,"湘潭",NA
112.511,27.9987,203,43014,"湘潭",NA
112.533,27.9932,203,43015,"湘潭",NA
112.5439,27.9767,203,43016,"湘潭",NA
112.5659,27.9767,203,43017,"湘潭",NA
112.5769,27.9602,203,43018,"湘潭",NA
112.5989,27.9547,203,43019,"湘潭",NA
112.5989,27.9327,203,43020,"湘潭",NA
112.6099,27.9053,203,43021,"湘潭",NA
112.6318,27.8943,203,43022,"湘潭",NA
112.6318,27.8778,203,43023,"湘潭",NA
112.6428,27.8778,203,43024,"湘潭",NA
112.6538,27.8998,203,43025,"湘潭",NA
112.6538,27.9163,203,43026,"湘潭",NA
112.6428,27.9218,203,43027,"湘潭",NA
112.6538,27.9437,203,43028,"湘潭",NA
112.6868,27.9272,203,43029,"湘潭",NA
112.6868,27.9218,203,43030,"湘潭",NA
112.7197,27.9163,203,43031,"湘潭",NA
112.7307,27.9163,203,43032,"湘潭",NA
112.7307,27.9272,203,43033,"湘潭",NA
112.7417,27.9272,203,43034,"湘潭",NA
112.7637,27.9657,203,43035,"湘潭",NA
112.7747,28.0316,203,43036,"湘潭",NA
112.7966,28.0316,203,43037,"湘潭",NA
112.8076,28.0371,203,43038,"湘潭",NA
112.7747,28.0591,203,43039,"湘潭",NA
112.7747,28.0701,203,43040,"湘潭",NA
112.7856,28.0756,203,43041,"湘潭",NA
112.8186,28.0701,203,43042,"湘潭",NA
112.8186,28.0591,203,43043,"湘潭",NA
112.8296,28.0371,203,43044,"湘潭",NA
112.8296,28.0261,203,43045,"湘潭",NA
112.8516,28.0206,203,43046,"湘潭",NA
112.8625,27.9987,203,43047,"湘潭",NA
112.8625,27.9877,203,43048,"湘潭",NA
112.8735,27.9877,203,43049,"湘潭",NA
112.8735,28.0042,203,43050,"湘潭",NA
112.8955,27.9932,203,43051,"湘潭",NA
112.8845,27.9767,203,43052,"湘潭",NA
112.8955,27.9767,203,43053,"湘潭",NA
112.9065,27.9712,203,43054,"湘潭",NA
112.9395,27.9822,203,43055,"湘潭",NA
112.9395,27.9932,203,43056,"湘潭",NA
112.9285,27.9932,203,43057,"湘潭",NA
112.9395,28.0206,203,43058,"湘潭",NA
113.0054,27.9657,203,43059,"湘潭",NA
113.0383,27.9822,203,43060,"湘潭",NA
113.0493,28.0096,203,43061,"湘潭",NA
113.0933,28.0151,203,43062,"湘潭",NA
113.0823,27.9987,203,43063,"湘潭",NA
113.0823,27.9547,203,43064,"湘潭",NA
113.0713,27.9492,203,43065,"湘潭",NA
113.0603,27.9163,203,43066,"湘潭",NA
113.0383,27.8723,203,43067,"湘潭",NA
113.0383,27.8448,203,43068,"湘潭",NA
113.0164,27.8229,203,43069,"湘潭",NA
113.0054,27.8064,203,43070,"湘潭",NA
113.0273,27.7844,203,43071,"湘潭",NA
113.0273,27.7734,203,43072,"湘潭",NA
113.0383,27.7625,203,43073,"湘潭",NA
113.0273,27.7405,203,43074,"湘潭",NA
113.0383,27.7295,203,43075,"湘潭",NA
113.0493,27.735,203,43076,"湘潭",NA
113.0603,27.7185,203,43077,"湘潭",NA
113.0493,27.713,203,43078,"湘潭",NA
113.0273,27.7075,203,43079,"湘潭",NA
112.9944,27.6746,203,43080,"湘潭",NA
113.0054,27.6526,203,43081,"湘潭",NA
113.0273,27.6581,203,43082,"湘潭",NA
113.0273,27.6416,203,43083,"湘潭",NA
113.0383,27.6251,203,43084,"湘潭",NA
113.0164,27.6141,203,43085,"湘潭",NA
113.0054,27.6196,203,43086,"湘潭",NA
112.9944,27.6086,203,43087,"湘潭",NA
113.0054,27.5977,203,43088,"湘潭",NA
112.9724,27.5702,203,43089,"湘潭",NA
112.9834,27.5427,203,43090,"湘潭",NA
112.9724,27.5372,203,43091,"湘潭",NA
112.9724,27.5262,203,43092,"湘潭",NA
112.9724,27.5153,203,43093,"湘潭",NA
112.9724,27.5043,203,43094,"湘潭",NA
112.9834,27.4988,203,43095,"湘潭",NA
112.9724,27.4768,203,43096,"湘潭",NA
112.9834,27.4658,203,43097,"湘潭",NA
112.9944,27.4384,203,43098,"湘潭",NA
112.9834,27.4384,203,43099,"湘潭",NA
112.9285,27.4219,203,43100,"湘潭",NA
112.9175,27.3615,203,43101,"湘潭",NA
112.8406,27.356,203,43102,"湘潭",NA
112.8296,27.3395,203,43103,"湘潭",NA
112.7966,27.345,203,43104,"湘潭",NA
112.8076,27.3615,203,43105,"湘潭",NA
112.7856,27.3669,203,43106,"湘潭",NA
112.7637,27.4054,203,43107,"湘潭",NA
112.7307,27.3944,203,43108,"湘潭",NA
112.7087,27.4054,203,43109,"湘潭",NA
112.6868,27.4054,203,43110,"湘潭",NA
112.6758,27.4164,203,43111,"湘潭",NA
112.6868,27.4548,203,43112,"湘潭",NA
112.6648,27.4493,203,43113,"湘潭",NA
112.6538,27.4603,203,43114,"湘潭",NA
112.6099,27.4658,203,43115,"湘潭",NA
112.6099,27.4548,203,43116,"湘潭",NA
112.5989,27.4548,203,43117,"湘潭",NA
112.5879,27.4384,203,43118,"湘潭",NA
112.5659,27.4438,203,43119,"湘潭",NA
112.5439,27.4164,203,43120,"湘潭",NA
112.533,27.4274,203,43121,"湘潭",NA
112.522,27.4274,203,43122,"湘潭",NA
112.5,27.4493,203,43123,"湘潭",NA
112.467,27.4548,203,43124,"湘潭",NA
112.467,27.4658,203,43125,"湘潭",NA
112.4561,27.4878,203,43126,"湘潭",NA
112.4341,27.4988,203,43127,"湘潭",NA
112.4341,27.5153,203,43128,"湘潭",NA
112.4341,27.5262,203,43129,"湘潭",NA
112.4121,27.5262,203,43130,"湘潭",NA
112.3901,27.4933,203,43131,"湘潭",NA
112.3682,27.4823,203,43132,"湘潭",NA
112.3462,27.4933,203,43133,"湘潭",NA
112.3242,27.4878,203,43134,"湘潭",NA
112.3132,27.4933,203,43135,"湘潭",NA
112.3022,27.5043,203,43136,"湘潭",NA
112.3022,27.5317,203,43137,"湘潭",NA
112.3352,27.5702,203,43138,"湘潭",NA
112.3352,27.5867,203,43139,"湘潭",NA
112.3242,27.6086,203,43140,"湘潭",NA
112.2913,27.6196,203,43141,"湘潭",NA
112.2803,27.6361,203,43142,"湘潭",NA
112.2913,27.6526,203,43143,"湘潭",NA
112.3132,27.6471,203,43144,"湘潭",NA
112.3132,27.6636,203,43145,"湘潭",NA
112.3242,27.6746,203,43146,"湘潭",NA
112.3242,27.6801,203,43147,"湘潭",NA
112.3132,27.6855,203,43148,"湘潭",NA
112.2913,27.7075,203,43149,"湘潭",NA
112.2693,27.702,203,43150,"湘潭",NA
112.2473,27.7075,203,43151,"湘潭",NA
112.2363,27.691,203,43152,"湘潭",NA
112.1924,27.6526,203,43153,"湘潭",NA
112.1375,27.6691,203,43154,"湘潭",NA
112.1265,27.6471,203,43155,"湘潭",NA
112.1155,27.6526,203,43156,"湘潭",NA
112.0935,27.6416,203,43157,"湘潭",NA
112.0715,27.6416,203,43158,"湘潭",NA
112.0825,27.6471,203,43159,"湘潭",NA
112.0715,27.6581,203,43160,"湘潭",NA
112.0715,27.6746,203,43161,"湘潭",NA
112.0496,27.6746,203,43162,"湘潭",NA
112.0386,27.713,203,43163,"湘潭",NA
112.0935,27.7185,203,43164,"湘潭",NA
112.0825,27.735,203,43165,"湘潭",NA
112.0935,27.7405,203,43166,"湘潭",NA
112.1045,27.7405,203,43167,"湘潭",NA
112.1045,27.7185,203,43168,"湘潭",NA
112.1265,27.746,203,43169,"湘潭",NA
112.1045,27.7679,203,43170,"湘潭",NA
112.1045,27.8009,203,43171,"湘潭",NA
112.0935,27.8119,203,43172,"湘潭",NA
112.0605,27.8064,203,43173,"湘潭",NA
112.0386,27.8394,203,43174,"湘潭",NA
112.0166,27.8339,203,43175,"湘潭",NA
112.0166,27.8723,203,43176,"湘潭",NA
111.9946,27.9053,203,43177,"湘潭",NA
112.9944,24.928,204,43179,"清远",NA
113.0164,24.8621,204,43180,"清远",NA
112.9614,24.8236,204,43181,"清远",NA
112.9395,24.7302,204,43182,"清远",NA
112.9065,24.7137,204,43183,"清远",NA
112.9175,24.6588,204,43184,"清远",NA
112.8735,24.6204,204,43185,"清远",NA
112.8845,24.6039,204,43186,"清远",NA
112.9504,24.5929,204,43187,"清远",NA
112.9834,24.5435,204,43188,"清远",NA
113.0493,24.4775,204,43189,"清远",NA
113.0823,24.472,204,43190,"清远",NA
113.1042,24.4995,204,43191,"清远",NA
113.1482,24.4775,204,43192,"清远",NA
113.1702,24.494,204,43193,"清远",NA
113.2031,24.483,204,43194,"清远",NA
113.2471,24.5105,204,43195,"清远",NA
113.269,24.4666,204,43196,"清远",NA
113.302,24.4556,204,43197,"清远",NA
113.3899,24.4775,204,43198,"清远",NA
113.4448,24.4556,204,43199,"清远",NA
113.4888,24.4885,204,43200,"清远",NA
113.5217,24.4775,204,43201,"清远",NA
113.5437,24.5105,204,43202,"清远",NA
113.5876,24.5105,204,43203,"清远",NA
113.6755,24.4666,204,43204,"清远",NA
113.6865,24.4391,204,43205,"清远",NA
113.6755,24.4226,204,43206,"清远",NA
113.6975,24.4116,204,43207,"清远",NA
113.7195,24.4116,204,43208,"清远",NA
113.7524,24.4391,204,43209,"清远",NA
113.7634,24.4171,204,43210,"清远",NA
113.8074,24.4006,204,43211,"清远",NA
113.8184,24.3512,204,43212,"清远",NA
113.8513,24.3292,204,43213,"清远",NA
113.8403,24.2688,204,43214,"清远",NA
113.8733,24.2523,204,43215,"清远",NA
113.9172,24.1974,204,43216,"清远",NA
113.8623,24.1589,204,43217,"清远",NA
113.8623,24.137,204,43218,"清远",NA
113.8403,24.1205,204,43219,"清远",NA
113.8403,24.0875,204,43220,"清远",NA
113.8293,24.0601,204,43221,"清远",NA
113.8074,24.0491,204,43222,"清远",NA
113.7854,24.0216,204,43223,"清远",NA
113.7524,24.0271,204,43224,"清远",NA
113.7305,23.9832,204,43225,"清远",NA
113.7744,23.9502,204,43226,"清远",NA
113.8074,23.8953,204,43227,"清远",NA
113.7854,23.8953,204,43228,"清远",NA
113.7524,23.8513,204,43229,"清远",NA
113.7085,23.8568,204,43230,"清远",NA
113.7085,23.8184,204,43231,"清远",NA
113.6316,23.8074,204,43232,"清远",NA
113.6206,23.7799,204,43233,"清远",NA
113.6316,23.703,204,43234,"清远",NA
113.5986,23.6646,204,43235,"清远",NA
113.5547,23.692,204,43236,"清远",NA
113.4888,23.681,204,43237,"清远",NA
113.4338,23.7195,204,43238,"清远",NA
113.3679,23.7305,204,43239,"清远",NA
113.3679,23.7085,204,43240,"清远",NA
113.324,23.6426,204,43241,"清远",NA
113.291,23.6426,204,43242,"清远",NA
113.291,23.6151,204,43243,"清远",NA
113.1921,23.5657,204,43244,"清远",NA
113.2031,23.5437,204,43245,"清远",NA
113.1921,23.5162,204,43246,"清远",NA
112.9614,23.4558,204,43247,"清远",NA
112.8955,23.4998,204,43248,"清远",NA
112.8845,23.5217,204,43249,"清远",NA
112.9175,23.5437,204,43250,"清远",NA
112.9065,23.5657,204,43251,"清远",NA
112.8955,23.5547,204,43252,"清远",NA
112.8406,23.5712,204,43253,"清远",NA
112.8296,23.5492,204,43254,"清远",NA
112.7966,23.5492,204,43255,"清远",NA
112.7966,23.5822,204,43256,"清远",NA
112.7527,23.6096,204,43257,"清远",NA
112.7856,23.6481,204,43258,"清远",NA
112.7856,23.6646,204,43259,"清远",NA
112.7197,23.692,204,43260,"清远",NA
112.7307,23.7524,204,43261,"清远",NA
112.6978,23.7634,204,43262,"清远",NA
112.7087,23.8074,204,43263,"清远",NA
112.6538,23.8129,204,43264,"清远",NA
112.6978,23.9063,204,43265,"清远",NA
112.6758,23.9392,204,43266,"清远",NA
112.5989,23.9447,204,43267,"清远",NA
112.5659,23.9777,204,43268,"清远",NA
112.511,23.9777,204,43269,"清远",NA
112.522,24.0161,204,43270,"清远",NA
112.489,24.1095,204,43271,"清远",NA
112.4341,24.1315,204,43272,"清远",NA
112.4561,24.2303,204,43273,"清远",NA
112.4451,24.2798,204,43274,"清远",NA
112.4231,24.2908,204,43275,"清远",NA
112.3572,24.3787,204,43276,"清远",NA
112.3352,24.3677,204,43277,"清远",NA
112.2693,24.4006,204,43278,"清远",NA
112.2583,24.3951,204,43279,"清远",NA
112.2583,24.2523,204,43280,"清远",NA
112.2144,24.2413,204,43281,"清远",NA
112.2144,24.2249,204,43282,"清远",NA
112.1704,24.1809,204,43283,"清远",NA
112.0825,24.2578,204,43284,"清远",NA
112.0496,24.2468,204,43285,"清远",NA
112.0386,24.1864,204,43286,"清远",NA
112.0056,24.1864,204,43287,"清远",NA
111.9617,24.2358,204,43288,"清远",NA
111.9397,24.2358,204,43289,"清远",NA
111.9507,24.2633,204,43290,"清远",NA
111.9836,24.2578,204,43291,"清远",NA
111.9946,24.2743,204,43292,"清远",NA
112.0276,24.2963,204,43293,"清远",NA
112.0605,24.3402,204,43294,"清远",NA
112.0605,24.3732,204,43295,"清远",NA
112.0276,24.4391,204,43296,"清远",NA
111.9836,24.472,204,43297,"清远",NA
112.0056,24.505,204,43298,"清远",NA
112.0056,24.5325,204,43299,"清远",NA
111.9727,24.5764,204,43300,"清远",NA
111.9397,24.5929,204,43301,"清远",NA
111.9287,24.6368,204,43302,"清远",NA
111.9507,24.6588,204,43303,"清远",NA
111.9397,24.6918,204,43304,"清远",NA
111.9617,24.7192,204,43305,"清远",NA
112.0276,24.7412,204,43306,"清远",NA
112.0386,24.7742,204,43307,"清远",NA
112.1045,24.8291,204,43308,"清远",NA
112.1704,24.8621,204,43309,"清远",NA
112.1704,24.9225,204,43310,"清远",NA
112.1265,24.9554,204,43311,"清远",NA
112.1265,24.9829,204,43312,"清远",NA
112.1594,25.0269,204,43313,"清远",NA
112.1484,25.0543,204,43314,"清远",NA
112.1924,25.1862,204,43315,"清远",NA
112.2253,25.1971,204,43316,"清远",NA
112.2583,25.1642,204,43317,"清远",NA
112.3022,25.1587,204,43318,"清远",NA
112.3572,25.1917,204,43319,"清远",NA
112.4011,25.1422,204,43320,"清远",NA
112.4451,25.1862,204,43321,"清远",NA
112.467,25.1532,204,43322,"清远",NA
112.533,25.1312,204,43323,"清远",NA
112.6648,25.1312,204,43324,"清远",NA
112.7307,25.0598,204,43325,"清远",NA
112.7087,25.0159,204,43326,"清远",NA
112.7417,25.0104,204,43327,"清远",NA
112.7417,24.9609,204,43328,"清远",NA
112.7856,24.939,204,43329,"清远",NA
112.7856,24.895,204,43330,"清远",NA
112.8735,24.895,204,43331,"清远",NA
112.9065,24.917,204,43332,"清远",NA
112.9944,24.928,204,43333,"清远",NA
114.4006,24.95,205,43335,"韶关",NA
114.3896,24.906,205,43336,"韶关",NA
114.4006,24.884,205,43337,"韶关",NA
114.3457,24.8126,205,43338,"韶关",NA
114.3457,24.7797,205,43339,"韶关",NA
114.3347,24.7522,205,43340,"韶关",NA
114.2908,24.7302,205,43341,"韶关",NA
114.2798,24.7028,205,43342,"韶关",NA
114.1809,24.6753,205,43343,"韶关",NA
114.2029,24.6533,205,43344,"韶关",NA
114.2249,24.6533,205,43345,"韶关",NA
114.2908,24.6259,205,43346,"韶关",NA
114.3127,24.5764,205,43347,"韶关",NA
114.2908,24.538,205,43348,"韶关",NA
114.2688,24.5325,205,43349,"韶关",NA
114.3127,24.483,205,43350,"韶关",NA
114.2468,24.4171,205,43351,"韶关",NA
114.2468,24.3677,205,43352,"韶关",NA
114.2908,24.3512,205,43353,"韶关",NA
114.2578,24.2633,205,43354,"韶关",NA
114.2798,24.2139,205,43355,"韶关",NA
114.3018,24.2029,205,43356,"韶关",NA
114.2908,24.1754,205,43357,"韶关",NA
114.3347,24.126,205,43358,"韶关",NA
114.3457,24.1425,205,43359,"韶关",NA
114.4226,24.1425,205,43360,"韶关",NA
114.4666,24.1095,205,43361,"韶关",NA
114.4885,24.1205,205,43362,"韶关",NA
114.4666,24.1425,205,43363,"韶关",NA
114.4666,24.1699,205,43364,"韶关",NA
114.5544,24.2303,205,43365,"韶关",NA
114.5874,24.2249,205,43366,"韶关",NA
114.5984,24.1754,205,43367,"韶关",NA
114.5654,24.1534,205,43368,"韶关",NA
114.5544,24.1315,205,43369,"韶关",NA
114.5325,24.115,205,43370,"韶关",NA
114.5105,24.104,205,43371,"韶关",NA
114.4885,24.115,205,43372,"韶关",NA
114.4775,24.0875,205,43373,"韶关",NA
114.4006,24.0271,205,43374,"韶关",NA
114.3787,23.9392,205,43375,"韶关",NA
114.3457,23.8898,205,43376,"韶关",NA
114.3347,23.9008,205,43377,"韶关",NA
114.2688,23.8953,205,43378,"韶关",NA
114.2468,23.9172,205,43379,"韶关",NA
114.2468,23.9447,205,43380,"韶关",NA
114.2029,23.9447,205,43381,"韶关",NA
114.1809,23.9612,205,43382,"韶关",NA
114.1589,23.9392,205,43383,"韶关",NA
114.104,23.9227,205,43384,"韶关",NA
114.0601,23.9337,205,43385,"韶关",NA
114.0381,23.9172,205,43386,"韶关",NA
113.9941,23.9282,205,43387,"韶关",NA
113.8953,23.9117,205,43388,"韶关",NA
113.8843,23.9282,205,43389,"韶关",NA
113.8074,23.8953,205,43390,"韶关",NA
113.7744,23.9502,205,43391,"韶关",NA
113.7305,23.9832,205,43392,"韶关",NA
113.7524,24.0271,205,43393,"韶关",NA
113.7854,24.0216,205,43394,"韶关",NA
113.8074,24.0491,205,43395,"韶关",NA
113.8293,24.0601,205,43396,"韶关",NA
113.8403,24.0875,205,43397,"韶关",NA
113.8403,24.1205,205,43398,"韶关",NA
113.8623,24.137,205,43399,"韶关",NA
113.8623,24.1589,205,43400,"韶关",NA
113.9172,24.1974,205,43401,"韶关",NA
113.8733,24.2523,205,43402,"韶关",NA
113.8403,24.2688,205,43403,"韶关",NA
113.8513,24.3292,205,43404,"韶关",NA
113.8184,24.3512,205,43405,"韶关",NA
113.8074,24.4006,205,43406,"韶关",NA
113.7634,24.4171,205,43407,"韶关",NA
113.7524,24.4391,205,43408,"韶关",NA
113.7195,24.4116,205,43409,"韶关",NA
113.6975,24.4116,205,43410,"韶关",NA
113.6755,24.4226,205,43411,"韶关",NA
113.6865,24.4391,205,43412,"韶关",NA
113.6755,24.4666,205,43413,"韶关",NA
113.5876,24.5105,205,43414,"韶关",NA
113.5437,24.5105,205,43415,"韶关",NA
113.5217,24.4775,205,43416,"韶关",NA
113.4888,24.4885,205,43417,"韶关",NA
113.4448,24.4556,205,43418,"韶关",NA
113.3899,24.4775,205,43419,"韶关",NA
113.302,24.4556,205,43420,"韶关",NA
113.269,24.4666,205,43421,"韶关",NA
113.2471,24.5105,205,43422,"韶关",NA
113.2031,24.483,205,43423,"韶关",NA
113.1702,24.494,205,43424,"韶关",NA
113.1482,24.4775,205,43425,"韶关",NA
113.1042,24.4995,205,43426,"韶关",NA
113.0823,24.472,205,43427,"韶关",NA
113.0493,24.4775,205,43428,"韶关",NA
112.9834,24.5435,205,43429,"韶关",NA
112.9504,24.5929,205,43430,"韶关",NA
112.8845,24.6039,205,43431,"韶关",NA
112.8735,24.6204,205,43432,"韶关",NA
112.9175,24.6588,205,43433,"韶关",NA
112.9065,24.7137,205,43434,"韶关",NA
112.9395,24.7302,205,43435,"韶关",NA
112.9614,24.8236,205,43436,"韶关",NA
113.0164,24.8621,205,43437,"韶关",NA
